news_title,news_content,news_source,news_pubtime,news_url
"REFILE-With 100 days to go, Tokyo scrambles to stage pandemic Olympics","... the bid to host the Olympic Games eight years ago, it billed Tokyo... and Kiyoshi Takenaka\nTOKYO, April 14 (Reuters) - When Japan won...",reuters,2021-4-13,https://www.reuters.com/article/idUSL4N2M51J8
Olympics-Tokyo announces new creative team in rush to streamline ceremonies,"...TOKYO, Dec 23 (Reuters) - Tokyo Olympics officials on\nWednesday...",reuters,2020-12-22,https://www.reuters.com/article/idUSL4N2J30V1
Olympics-Team GB will be fully vaccinated before Tokyo 2020 - BOA,"... and staff are fully vaccinated against COVID-19 ahead of next month's Tokyo... Olympics, the British Olympic Association (BOA) said on Tuesday...",reuters,2021-6-08,https://www.reuters.com/article/idUSL3N2NQ40Q
Olympics-Tokyo postponement forced USOPC to rethink,...Oct 8 (Reuters) - The postponement of the 2020 Tokyo Games forced... the United States Olympic and Paralympic Committee (USOPC) to rethink how...,reuters,2020-10-08,https://www.reuters.com/article/idUSL8N2GZ6A4
"Waiting for Tokyo: How 110,000 Olympic volunteers put their lives on hold","...By Elaine Lies\nTOKYO -     More than 110,000 Olympic volunteers had... in an experience of a lifetime. Instead, the unsung backbone of any Olympics...",reuters,2021-3-07,https://www.reuters.com/article/idUSKBN2AZ0RA
Japan political 'village mentality' pierced as Tokyo Olympics Mori set to resign,"... being a political asset seen as vital to the Tokyo Olympics' success...By Linda Sieg\nTOKYO (Reuters) -     In just a week, the metamorphosis...",reuters,2021-2-12,https://www.reuters.com/article/idUSKBN2AC0D8
Olympics-Coe says Tokyo organisers delivered on COVID-19 protocols,... chief Sebastian Coe on Wednesday gave Tokyo Olympic organisers high marks... in Tokyo but the International Olympic Committee (IOC) decided in October...,reuters,2021-5-05,https://www.reuters.com/article/idUSKBN2CM0T3
Olympics-IOC confident of successful Tokyo Games despite public opposition,"...-19 and was confident the Tokyo Olympics would be a \""historic\"" event...By Karolos Grohmann\n(Reuters) -The International Olympic Committee...",reuters,2021-5-12,https://www.reuters.com/article/idUSKBN2CT22C
Olympics-New Zealand starts vaccinating Tokyo-bound athletes,"... of their departure for the Tokyo Games, the country's Olympics chief said...,” New Zealand Olympic Committee Chief Executive Kereyn Smith told...",reuters,2021-4-13,https://www.reuters.com/article/idUSL4N2M70XT
"Olympics-US swimmers King, Murphy heading to Tokyo to defend gold medals",...June 15 (Reuters) - Lilly King and Ryan Murphy are headed to Tokyo... to defend their Olympic titles after the two world record holders won...,reuters,2021-6-15,https://www.reuters.com/article/idUSL2N2NY032
Former Olympic athlete Hashimoto chosen as head of Tokyo 2020 organisers,"...By Sakura Murakami and Elaine Lies\nTOKYO (Reuters) -     Japanese... of the Tokyo 2020 Organising committee, replacing a man who resigned...",reuters,2021-2-18,https://www.reuters.com/article/idUSKBN2AI04C
Olympics-Reaction to reports Tokyo 2020 chief Mori to resign,"...TOKYO (Reuters) -     Yoshiro Mori, the head of the Tokyo 2020....\""\nKENJI KIMIHARA, MARATHON SILVER MEDALLIST AT 1968 OLYMPICS (to Reuters...",reuters,2021-2-11,https://www.reuters.com/article/idUSKBN2AB0HU
Olympics-Party-free Tokyo will be heaven for the socially distant: NZ runner Willis,"... will kill the party vibe at the Tokyo Olympics Athletes' Village... for his tilt at a third Olympic medal in the 1,500m.\nThe lack...",reuters,2021-5-17,https://www.reuters.com/article/idUSKCN2CY0JM
South Africa to vaccinate athletes ahead of Tokyo Olympic games,... to participate in this year's Tokyo Olympics will receive COVID-19 shots during....\nTokyo is due to host the Games from July 23 to Aug. 8 after they were...,reuters,2021-5-25,https://www.reuters.com/article/idUSL5N2NC5K6
Olympics-Tokyo crowds decision to be part of wider ruling on sport: Coates,"...By Nick Mulvenney\nSYDNEY, June 11 (Reuters) - Senior Olympic official... at the Tokyo Games will be made at the end of June as part of a more...",reuters,2021-6-10,https://www.reuters.com/article/idUSL3N2NT06I
"Tokyo 2020 wants as many spectators as possible for Olympics, Hashimoto says","...TOKYO, April 28 (Reuters) - Organisers want to have as many... spectators as possible for the delayed Tokyo Games, although they can't rule...",reuters,2021-4-28,https://www.reuters.com/article/idUST9N289094
Olympics-Travel restrictions hurt India thrower Chopra's Tokyo preparation,... been training hard for this year's Olympic Games but India's top... compromise his bid for a medal in Tokyo.\nThe 23-year-old has been starved...,reuters,2021-5-12,https://www.reuters.com/article/idUSL4N2MZ27B
Olympics: Best-case scenario for Games is venues full of spectators - Tokyo governor,...By Jack Tarrant\nTOKYO (Reuters) -     Tokyo Governor Yuriko Koike... said on Tuesday that the best case scenario for the 2020 Olympics...,reuters,2020-11-24,https://www.reuters.com/article/idUSKBN2840FB
"Three months before Olympics, Japan declares 'short' emergency in Tokyo","...By Chang-Ran Kim\nTOKYO (Reuters) -Japan declared \""short and powerful...\"" states of emergency for Tokyo, Osaka and two other prefectures...",reuters,2021-4-23,https://www.reuters.com/article/idUSKBN2C92Z7
Postcards from Tokyo: light and shadow ahead of pandemic Olympics,...\nTOKYO (Reuters) -     The Tokyo Tower and other landmarks were lit... in special Olympic colours in April to mark 100 days before the Summer...,reuters,2021-6-21,https://www.reuters.com/article/idUSKCN2DX2HO
CORRECTED-QUOTES-Olympics-Reaction to reports Tokyo 2020 chief Mori to resign,"...(Corrects name of ruling party lawmaker to Masazumi Gotoda)\nTOKYO..., Feb 11 (Reuters) - Yoshiro Mori, the head of the Tokyo 2020 organizing...",reuters,2021-2-11,https://www.reuters.com/article/idUSL1N2KH0DA
"Factbox-Money, money, money: the cost of Tokyo's pandemic-delayed Olympics","... amid the coronavirus pandemic, the Tokyo Olympic Games that were...By Elaine Lies\nTOKYO (Reuters) -     Despite growing local opposition...",reuters,2021-6-10,https://www.reuters.com/article/idUSKCN2DM0RU
"Olympics: Beset by coronavirus wave, Tokyo's doctors lead push against the Games",...-tokyo-olympics-partner-calls-cancellation-games-2021-05-26 an editorial...\/sports\/tokyo-doctors-call-cancellation-olympic-games-due-covid-19-2021-05...,reuters,2021-5-26,https://www.reuters.com/article/idUSKCN2D70WV
"Olympics-Beset by coronavirus wave, Tokyo's doctors lead push against the Games",...-tokyo-olympics-partner-calls-cancellation-games-2021-05-26 an editorial...\/sports\/tokyo-doctors-call-cancellation-olympic-games-due-covid-19-2021...,reuters,2021-5-26,https://www.reuters.com/article/idUSL3N2ND0PN
Olympics-Tokyo Games postponement to cost $2.8 bln - organisers,"...TOKYO, Dec 4 (Reuters) - The postponement of the Tokyo Games until... will be shared by the Tokyo 2020 organising committee, Tokyo Metropolitan...",reuters,2020-12-04,https://www.reuters.com/article/idUST9N2E5015
Olympics-McKeown stakes another claim as the backstroker to beat in Tokyo,"... make Australia's Olympic team proved a near epic occasion.\nTeenager....\nHaving already booked a spot in the 200m and 400m freestyle in Tokyo, she...",reuters,2021-6-17,https://www.reuters.com/article/idUSL3N2NZ330
Australia tennis chief urges strict quarantine for Tokyo Olympics,"...\n* Quarantine measures, masks will stay for next few years\n* Tokyo should... consider longer Olympics to allow for quarantine\nBy Melanie Burton...",reuters,2021-2-10,https://www.reuters.com/article/idUSL1N2KG09N
Tennis-Nadal pulls out of Wimbledon and Tokyo Olympics to prolong career,"...(Reuters) -Rafa Nadal pulled out of Wimbledon and the Tokyo Olympics... and the Olympic Games in Tokyo,\"" Nadal, twice a Wimbledon champion, said...",reuters,2021-6-17,https://www.reuters.com/article/idUSKCN2DT1B0
"FACTBOX-Money, money, money: the cost of Tokyo's pandemic-delayed Olympics","... opposition amid the coronavirus pandemic, the Tokyo Olympic Games that were...By Elaine Lies\nTOKYO, June 10 (Reuters) - Despite growing local...",reuters,2021-6-10,https://www.reuters.com/article/idUSL3N2NQ205
"Olympics-New Zealand fully committed to Tokyo Games, says NZOC president","...(Reuters) -     The New Zealand Olympic Committee (NZOC) is fully... committed to the Tokyo Games this year, with planning progressing...",reuters,2021-5-06,https://www.reuters.com/article/idUSKBN2CN0YX
Olympics-Britain to send 'strongest ever' swimming team to Tokyo,"... strongest ever swimming team to the 2020 Tokyo Olympics, Team GB head... with more to come before July.\nReigning Olympic 100m breaststroke...",reuters,2021-4-27,https://www.reuters.com/article/idUSKBN2CE22W
"UPDATE 1-With 100 days to go, Tokyo scrambles to stage pandemic Olympics","... to host the Olympic Games eight years ago, it billed Tokyo as a reliable...,\"" said Hideki Hayakawa, director of Olympic coordination unit at Tokyo's...",reuters,2021-4-13,https://www.reuters.com/article/idUSL1N2M7066
Olympics-Barty excited for 'spine tingling' Games debut in Tokyo,"... representing your country and the world number one sees the Olympic Games..., cannot wait to pull on Australia's green and gold colours when the Tokyo...",reuters,2021-5-26,https://www.reuters.com/article/idUSL3N2ND200
Olympics-Australian athletes coming on in leaps and bounds before Tokyo,... in Olympic track and field quite literally slowed to a walk at the Rio... Games but hopes are high for a rebound at Tokyo with a raft of elite...,reuters,2021-4-23,https://www.reuters.com/article/idUSL4N2MG1Q6
REFILE-Olympics-Basketballer Cambage says 'I'm in' for Tokyo after race furore,"... will play at the Tokyo Games, backtracking on a threat to boycott... the showpiece over a lack of racial diversity in Australia's Olympic photo-shoots...",reuters,2021-5-10,https://www.reuters.com/article/idUSL4N2MY0CX
Iran's only female Olympic medallist to compete under white flag in Tokyo,"...ASCHAFFENBURG, Germany, March 2 (Reuters) - Iranian female Olympic... and aims to compete in the Olympic Refugee Team under a white flag...",reuters,2021-3-02,https://www.reuters.com/article/idUSL2N2L00YV
Japan political 'village mentality' pierced as Tokyo Olympics Mori set to resign,"... from being a political asset seen as vital to the Tokyo Olympics...By Linda Sieg\nTOKYO, Feb 12 (Reuters) - In just a week...",reuters,2021-2-12,https://www.reuters.com/article/idUSL4N2KI0F4
Samurai dance teacher moves online as Tokyo Olympics bans foreign spectators,"....\nMinamoto had hoped his business would thrive during the Tokyo Olympics...By Irene Wang\nTOKYO, April 6 (Reuters) - There was a time when...",reuters,2021-4-05,https://www.reuters.com/article/idUSL4N2LY0UO
Japan Olympic Committee board member blasts Tokyo Games organisers,...By Chang-Ran Kim and Linda Sieg\nTOKYO (Reuters) -A Japanese Olympic... Committee board member on Friday blasted  organisers of the Tokyo Games...,reuters,2021-6-04,https://www.reuters.com/article/idUSKCN2DG037
Olympics-NBA to cut season to allow players to compete in Tokyo - IOC,"... best league to compete in next year's Tokyo Olympic Games... at the Olympic Games in Tokyo.\n\""This is what the players want. This is what...",reuters,2020-11-11,https://www.reuters.com/article/idUSL1N2HX1PB
"Olympics-No fireworks, little fanfare: Tokyo organisers mark six months to go","..., organisers of the Tokyo Olympics will mark six months to go on Saturday...By Jack Tarrant\nTOKYO, Jan 22 (Reuters) - With much of Japan under...",reuters,2021-1-21,https://www.reuters.com/article/idUSL8N2JU0SV
Olympics-70% of Japanese want Tokyo Games cancelled or delayed - poll,"... the Tokyo Olympics to be cancelled or delayed as the coronavirus pandemic...TOKYO, April 12 (Reuters) - More than 70% of people in Japan want...",reuters,2021-4-12,https://www.reuters.com/article/idUSL1N2M50Q4
"With 100 days to go, Tokyo scrambles to stage pandemic Olympics","... (of the Tokyo Olympics to 2021), and it has been a major ordeal for humanity...By Sakura Murakami, Elaine Lies and Kiyoshi Takenaka\nTOKYO (Reuters...",reuters,2021-4-14,https://www.reuters.com/article/idUSKBN2C103A
Olympics-NZ women's soccer coach Sermanni to leave after Tokyo Games,"... will step down after the Tokyo Olympics, the country's governing body (NZF... go to Tokyo 100% focused on performing to our absolute best as we test...",reuters,2021-6-10,https://www.reuters.com/article/idUSKCN2DM0UY
Olympics-Uganda team coach arriving in Tokyo had Delta coronavirus variant,...By Daniel Leussink and Chang-Ran Kim\nTOKYO (Reuters) -A member... of the Ugandan Olympic team who tested positive for the coronavirus upon...,reuters,2021-6-25,https://www.reuters.com/article/idUSKCN2E10BJ
Samurai dance teacher moves online as Tokyo Olympics bans foreign spectators,....\nMinamoto had hoped his business would thrive during the Tokyo Olympics. He...By Irene Wang\nTOKYO (Reuters) -     There was a time when Koshiro...,reuters,2021-4-06,https://www.reuters.com/article/idUSKBN2BT02X
Olympics-Lavey primed for Tokyo basketball after Aussie Rules adventure,... point guard will head to Tokyo for her second Olympics as part... to warm up for the Olympics but it gave Tessa Lavey a physical boost...,reuters,2021-6-17,https://www.reuters.com/article/idUSL3N2NY36F
Olympics-Lavey primed for Tokyo basketball after Aussie Rules adventure,... guard will head to Tokyo for her second Olympics as part... for the Olympics but it gave Tessa Lavey a physical boost and vital...,reuters,2021-6-17,https://www.reuters.com/article/idUSKCN2DT0QH
Olympics-Injury ends champion racewalker Tallent's bid for Tokyo swan song,...SYDNEY (Reuters) -     Australia's former Olympic champion racewalker... his bid to qualify for a fourth Summer Games in Tokyo later this year...,reuters,2021-3-25,https://www.reuters.com/article/idUSKBN2BH3N5
Olympics-Injury ends champion racewalker Tallent's bid for Tokyo swan song,"...SYDNEY, March 26 (Reuters) - Australia's former Olympic champion... stymied his bid to qualify for a fourth Summer Games in Tokyo later...",reuters,2021-3-25,https://www.reuters.com/article/idUSL4N2LN505
