news_title,news_content,news_source,news_pubtime,news_url
IOC reveals updated qualification process for postponed Tokyo Oly,The Internatioly Olympic Committee has now revealed new details and changes to the qualification process for the postponed Tokyo Olympics set to take place in 2021....,IBTimes India,2020/7/16,https://www.ibtimes.co.in/ioc-reveals-updated-qualification-process-postponed-tokyo-oly-824641
Olympics' epic snub in Tokyo survey,"Amid alarming new cases of infection and concerns of a possible second coronavirus wave hitting Tokyo, fewer than one in four people in Japan want the Olympics to take place in 2021....",news.com.au,2020/7/21,https://www.news.com.au/sport/sports-life/tokyo-olympics-2021-survey-result-shows-japanese-people-dont-want-the-games/news-story/58c005f69ce43c256068d4b798acce64
Simpler. Cheaper. Safer? Tokyo 2020's unanswered questions,"The year-long postponement of the Tokyo 2020 Olympics due to coronavirus has presented organisers with unprecedented challenges and questions over costs, sponsorship and safety. With one year to go, many of these questions remain unanswered, with surveys ...",Yahoo News,2020/7/22,https://news.yahoo.com/simpler-cheaper-safer-tokyo-2020s-unanswered-questions-015249279.html
Tokyo head: Olympics not possible under current conditions,"The delayed Tokyo Olympics could not be held next year if conditions surrounding the coronavirus pandemic continue as they are, the president of the organizing committee said Wednesday. In an interview with Japanese broadcaster NHK, Yoshiro Mori said he w...",Yahoo News,2020/7/22,https://news.yahoo.com/tokyo-head-olympics-not-possible-090955905.html
Japan must tackle sports abuse before Olympics: activists,"Japan must act to tackle ""rampant"" abuse of youth athletes by sports coaches before it hosts the coronavirus-delayed Tokyo 2020 Olympics next year, activists said Wednesday. The call comes after a new report warned that abusive behaviour by coache...",Yahoo News,2020/7/22,https://news.yahoo.com/japan-must-tackle-sports-abuse-olympics-activists-104632299.html
"Peacock Features ""Road To Tokyo"" Channel, Original Documentaries And Exclusive Specials To Celebrate One Year Until The Tokyo Games","NEW YORK, July 22, 2020 /PRNewswire/ -- With just over one year until the Tokyo Olympics begin on July 23, 2021, Peacock has created its first pop-up channel:...",The Street,2020/7/22,https://www.thestreet.com/press-releases/peacock-features-quot-road-to-tokyo-quot-channel-original-documentaries-and-exclusive-specials-to-celebrate-one-year-until-the-tokyo-games-15379555
"Peacock Counts The Days Until Tokyo Olympics, Launching Dedicated Channel One Year Before Opening Ceremony","Peacock, whose 2020 rollout initially was predicated on the Summer Olympics in Tokyo, had to switch gears when COVID-19 forced the postponement of the Games to 2021. On Wednesday, the NBCUniversal ......",Deadline Hollywood,2020/7/22,https://deadline.com/2020/07/peacock-counts-days-until-2021-tokyo-olympics-launching-dedicated-streaming-channel-1202991874/
How Xi Jinping almost spoiled the Tokyo Olympics,"TOKYO -- Japan is waking up to a daunting reality.If there had been no COVID-19, the Tokyo Olympics would be opening tomorrow with much fanfare....",Nikkei Asian Review,2020/7/22,https://asia.nikkei.com/Editor-s-Picks/China-up-close/How-Xi-Jinping-almost-spoiled-the-Tokyo-Olympics
Postponed Tokyo Olympics hit 1-year-to-go mark -- again,"The Tokyo Olympics have hit the one-year-to-go mark ！ again. Tokyo observed the original date a year ago. Fireworks cascaded over Tokyo Bay back then, and local celebrities unveiled the medals in a highly choreographed show....",Yahoo News,2020/7/23,https://news.yahoo.com/postponed-tokyo-olympics-hit-1-023922417.html
"Paris hosts 1900 Olympics, even though many didn't know it","With the Tokyo Olympics postponed for a year because of the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. Here are some of the highlights of the 1900 Olympics in Paris. Charlotte Cooper of Britain is believed t...",Yahoo News,2020/7/23,https://news.yahoo.com/paris-hosts-1900-olympics-even-190947333.html
Team USA Status Check: See the Olympic Athletes Hoping to Compete in 2021 Summer Games,"One year before the 2021 Summer Olympics kick off, meet the athletes who have their eyes on a major medal in Tokyo....",E News,2020/7/24,https://www.eonline.com/news/1170629/team-usa-status-check-see-the-olympic-athletes-hoping-to-compete-in-2021-summer-games
AP WAS THERE: 1904 St. Louis Olympics,"EDITOR'S NOTE ！ With the Tokyo Olympics postponed for a year due to the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was transmitted from the 1904 Olympics on the day of the marathon. The ...",Yahoo News,2020/7/24,https://news.yahoo.com/ap-1904-st-louis-olympics-153522905.html
AP WAS THERE: 1920 Olympics,"With the Tokyo Olympics postponed for a year because of the coronavirus pandemic, The Associated Press is looking back at the history of the Summer Games. The marathon winner was Hannes Kolehmainen, not Kolehminen, and his challenger in the race was Chris...",Yahoo News,2020/7/27,https://news.yahoo.com/ap-1920-olympics-195714513.html
Planning for Olympics in a pandemic has echoes of 1920 Games,"A century before the Tokyo Games were postponed because of coronavirus, the Olympics were held in the Belgian city of Antwerp following the Spanish flu pandemic. The 1920 Games were meant to symbolize a recovery from World War I, not a health crisis. Belg...",Yahoo News,2020/7/27,https://news.yahoo.com/planning-olympics-pandemic-echoes-1920-201830527.html
New Mother Geeta Phogat Sets Sight on Postponed Tokyo Olympics,"Seven months after giving birth to her first child, Geeta Phogat is aiming to make a comeback at the Tokyo Olympics....",The Quint,2020/7/29,https://www.thequint.com/sports/olympic-sports/video-geeta-phogat-targets-tokyo-olympics-after-pregnancy-baby
"After Rio heartbreak, only dream has been to win medal in Tokyo: Sundar Gurjar",Para-athlete Sundar Singh Gurjar has been training hard through the lockdown for the the upcoming Tokyo Olympics to redeem himself following the unfortunate miss at the Rio Olympics in 2016....,IBTimes India,2020/7/30,https://www.ibtimes.co.in/after-rio-heartbreak-only-dream-has-been-win-medal-tokyo-sundar-gurjar-825508
Cycling champs on track for December,Tokyo-bound cyclists starved of competition due to COVID-19 restrictions will use December's track nationals in Brisbane as a launching pad for next year's Olympics and Paralympics....,news.com.au,2020/7/31,https://www.news.com.au/sport/olympics/cycling/olympians-and-paralympians-to-return-to-track-in-brisbane/news-story/25c344909b8f323e6b6006c7b48d7294
AP WAS THERE: The 1936 Berlin Olympics,"EDITOR'S NOTE ！ With the Tokyo Olympics postponed for a year due to the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was transmitted from the 1936 Berlin Olympics on the day of the 200-met...",Yahoo News,2020/7/31,https://news.yahoo.com/ap-1936-berlin-olympics-165127409.html
Coates' hopes for Tokyo,Olympics: John Coates joins Fox Sports News to discuss Australia's plan for the 2021 Tokyo Olympics....,news.com.au,2020/8/1,https://www.news.com.au/sport/more-sports/coates-hopes-for-tokyo/video/298f9fc9d6215cc2796a869eed70656f
AP WAS THERE: 1948 London Olympics,"With the Tokyo Olympics postponed for a year because of the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was published in the Tulare Advance-Register (Calif.) on Aug. 7, 1948. The story, from the da...",Yahoo News,2020/8/1,https://news.yahoo.com/ap-1948-london-olympics-165536684.html
Tokyo Paralympic competition schedule will be same next year,"The Tokyo 2020 Paralympic schedule remains essentially unchanged for the event that has been postponed until next year, organizers said on Monday. Tokyo organizers made a similar announcement several weeks ago for the postponed Olympics. The Olympics are ...",Yahoo News,2020/8/3,https://news.yahoo.com/tokyo-paralympic-competition-schedule-same-031938434.html
AP WAS THERE: 1956 Melbourne Olympics "Blood in the Water","EDITORS ！ With the Tokyo Olympics postponed for a year because of the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was published in The Charleston News and Courier on Dec. 6, 1956, during the ...",Yahoo News,2020/8/3,https://news.yahoo.com/ap-1956-melbourne-olympics-blood-175654572.html
Day 11 of postponed Tokyo Games finally brings summer heat,"Tuesday would have been Day 11 of the 2020 Olympics. Last summer in Tokyo was brutal with heat consistently brushing 38C (100F), leading organizers to test heat countermeasures at numerous events. It was such a worry that the International Olympic Committ...",Yahoo News,2020/8/4,https://news.yahoo.com/day-11-postponed-tokyo-games-065406373.html
Aussie sevens coach cautious on schoolboy prodigy Joseph Suaalii,"Playing at the Tokyo Olympics would be a big ask of the schoolboy prodigy, says Tim Walsh...",Business Live,2020/8/4,https://www.businesslive.co.za/bd/sport/rugby/2020-08-04-aussie-sevens-coach-cautious-on-schoolboy-prodigy-joseph-suaalii/
AP Was There: Don Schollander wins 4 gold medals in swimming,"EDITOR'S NOTE ！ With the Tokyo Olympics postponed for a year due to the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was transmitted from Tokyo during the 1964 Olympics. The story appeared...",Yahoo News,2020/8/5,https://news.yahoo.com/ap-don-schollander-wins-4-193304725.html
AP Was There: Black fists raised at '68 Mexico City Olympics,"EDITOR'S NOTE ！ With the Tokyo Olympics postponed for a year due to the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. Gold medalist Tommie Smith and bronze medalist John Carlos, both Americans, each r...",Yahoo News,2020/8/6,https://news.yahoo.com/ap-black-fists-raised-68-145640609.html
WEB EXTRA: Olympic Rings Monument Temporarily Removed From Tokyo Bay,This Olympic rings monument was temporarily removed from Tokyo Bay Thursday. Organizers said the rings were moved for maintenance and will return in December. The 2020 Summer Olympics in Japan were postponed due to the coronavirus and rescheduled for July...,Yahoo News,2020/8/6,https://news.yahoo.com/extra-olympic-rings-monument-temporarily-155400823.html
"In 1976, Comaneci's perfect 10s made her the perfect one","EDITOR'S NOTE ！ With the Tokyo Olympics postponed for a year due to the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. AP Sports Writer Tim Reynolds interviewed Nadia Comaneci about her ""perfect...",Yahoo News,2020/8/8,https://news.yahoo.com/1976-comanecis-perfect-10s-made-145941225.html
From struggle street to road back: Tom Walsh opens up on mental challenge in Covid era,New Zealand athlete says there has to be doubts about whether the Tokyo Olympics will go ahead next year....,Stuff.co.nz,2020/8/8,https://www.stuff.co.nz/sport/other-sports/300076070/from-struggle-street-to-road-back-tom-walsh-opens-up-on-mental-challenge-in-covid-era
"Shock, disappointment, anxiety, relief: As the original 2020 Olympics dates pass, Team USA's top competitors reveal how they're coping with the year-long delay","Weeks before the the coronavirus pandemic forced professional sports to a screeching halt and delayed the Tokyo Olympics, Sue Bird had a premonition that the virus would disrupt life as we knew it....",Business Insider Australia,2020/8/9,https://www.businessinsider.com.au/us-olympians-2020-tokyo-olympics-postponement-reactions-2020-8
AP WAS THERE: 1988 Seoul Olympics,"With the Tokyo Olympics postponed for a year because of the coronavirus pandemic, The Associated Press is looking back at the history of Summer Games. This story was published in The Clarksdale Press Register (Miss.) on Oct. 3, 1988. The story, a review o...",Yahoo News,2020/8/11,https://news.yahoo.com/ap-1988-seoul-olympics-191644118.html
