news_title,news_content,news_source,news_pubtime,news_url
Another Double Amputee’s Fight for the Olympics Is Dealt a Major Setback,Blake Leeper says his prostheses level the playing field. But World Athletics has successfully argued that they give him an unfair advantage by making him artificially taller.,New York Times,2020/10/27,https://www.nytimes.com/2020/10/27/sports/blake-leeper-prostheses-ruling.html?searchResultPosition=334
"After Doping Scandal, Russia Hacked the Olympics, U.S. and Britain Say","After suffering embarrassment over its doping scheme, Russia tried cyberattacks against the 2018 Winter Olympics in South Korea and was targeting the postponed Tokyo Olympics too, American and British officials said.",New York Times,2020/10/20,https://www.nytimes.com/2020/10/20/sports/olympics/russia-hack-olympics-doping.html?searchResultPosition=335
"Shadowed by Pandemic, Olympic Torch Relay Begins in Japan","The ceremony kicked off in Fukushima Prefecture, a heavily symbolic choice a decade after the tsunami and nuclear disaster there.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/tokyo-olympics-torch-relay.html?searchResultPosition=336
The Shooting Bishop’s Next Target: His Eighth Olympics,"Italy’s Giovanni Pellielo is an ordained bishop and one of the most decorated competitors in the history of his sport. This summer, he is hoping to return to the Games at age 51.",New York Times,2021/5/22,https://www.nytimes.com/2021/05/22/sports/olympics/tokyo-olympics-shooting-johnny-pellielo.html?searchResultPosition=337
How to Pretend You’re in Tokyo,"That Tokyo trip will have to wait for the millions of people who canceled flights and hotel bookings. But there are ways to bring you closer to this sometimes impenetrable, always fascinating, city.",New York Times,2020/12/1,https://www.nytimes.com/2020/12/01/travel/tokyo-vacation-at-home.html?searchResultPosition=338
An Unexpected Path to the Olympic Track and Field Trials,The past 16 months robbed many runners of opportunities to qualify for the U.S. Olympic trials. Two former collegiate runners decided to fill the gaps by creating a series of meets.,New York Times,2021/6/6,https://www.nytimes.com/2021/06/06/sports/olympic-track-trials-qualification.html?searchResultPosition=339
Why Did the World’s Fastest Man Miss Drug Tests — and a Shot at the Olympics?,"Christian Coleman was poised for a major breakout at the Tokyo Games this summer, but he was suspended for two years for missing drug tests. How did that happen?",New York Times,2020/11/9,https://www.nytimes.com/2020/11/09/sports/olympics/christian-coleman-doping-olympics.html?searchResultPosition=340
Two Climbers. Best Friends. Only One Ticket to the Olympics.,"The Tokyo Games have been put off, but the battle to get there created an unusual rivalry in an event that has never been in the Olympics before.",New York Times,2020/5/14,https://www.nytimes.com/2020/05/14/sports/olympics/climbing-slovenia-mia-krampl.html?searchResultPosition=341
Tokyo’s First Female Governor Sails to Re-Election Even as Virus Cases Rise,"Yuriko Koike has received high marks for her visible presence during the pandemic, but the coronavirus’s resurgence has raised anxiety in the Japanese capital.",New York Times,2020/7/5,https://www.nytimes.com/2020/07/05/world/asia/tokyo-governor-election.html?searchResultPosition=343
Another Double Amputee’s Fight for the Olympics Is Dealt a Major Setback,Blake Leeper says his prostheses level the playing field. But World Athletics has successfully argued that they give him an unfair advantage by making him artificially taller.,New York Times,2020/10/27,https://www.nytimes.com/2020/10/27/sports/blake-leeper-prostheses-ruling.html?searchResultPosition=344
"After Doping Scandal, Russia Hacked the Olympics, U.S. and Britain Say","After suffering embarrassment over its doping scheme, Russia tried cyberattacks against the 2018 Winter Olympics in South Korea and was targeting the postponed Tokyo Olympics too, American and British officials said.",New York Times,2020/10/20,https://www.nytimes.com/2020/10/20/sports/olympics/russia-hack-olympics-doping.html?searchResultPosition=345
"Shadowed by Pandemic, Olympic Torch Relay Begins in Japan","The ceremony kicked off in Fukushima Prefecture, a heavily symbolic choice a decade after the tsunami and nuclear disaster there.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/tokyo-olympics-torch-relay.html?searchResultPosition=346
The Shooting Bishop’s Next Target: His Eighth Olympics,"Italy’s Giovanni Pellielo is an ordained bishop and one of the most decorated competitors in the history of his sport. This summer, he is hoping to return to the Games at age 51.",New York Times,2021/5/22,https://www.nytimes.com/2021/05/22/sports/olympics/tokyo-olympics-shooting-johnny-pellielo.html?searchResultPosition=347
How to Pretend You’re in Tokyo,"That Tokyo trip will have to wait for the millions of people who canceled flights and hotel bookings. But there are ways to bring you closer to this sometimes impenetrable, always fascinating, city.",New York Times,2020/12/1,https://www.nytimes.com/2020/12/01/travel/tokyo-vacation-at-home.html?searchResultPosition=348
An Unexpected Path to the Olympic Track and Field Trials,The past 16 months robbed many runners of opportunities to qualify for the U.S. Olympic trials. Two former collegiate runners decided to fill the gaps by creating a series of meets.,New York Times,2021/6/6,https://www.nytimes.com/2021/06/06/sports/olympic-track-trials-qualification.html?searchResultPosition=349
Why Did the World’s Fastest Man Miss Drug Tests — and a Shot at the Olympics?,"Christian Coleman was poised for a major breakout at the Tokyo Games this summer, but he was suspended for two years for missing drug tests. How did that happen?",New York Times,2020/11/9,https://www.nytimes.com/2020/11/09/sports/olympics/christian-coleman-doping-olympics.html?searchResultPosition=350
Two Climbers. Best Friends. Only One Ticket to the Olympics.,"The Tokyo Games have been put off, but the battle to get there created an unusual rivalry in an event that has never been in the Olympics before.",New York Times,2020/5/14,https://www.nytimes.com/2020/05/14/sports/olympics/climbing-slovenia-mia-krampl.html?searchResultPosition=351
Tokyo’s First Female Governor Sails to Re-Election Even as Virus Cases Rise,"Yuriko Koike has received high marks for her visible presence during the pandemic, but the coronavirus’s resurgence has raised anxiety in the Japanese capital.",New York Times,2020/7/5,https://www.nytimes.com/2020/07/05/world/asia/tokyo-governor-election.html?searchResultPosition=353
Another Double Amputee’s Fight for the Olympics Is Dealt a Major Setback,Blake Leeper says his prostheses level the playing field. But World Athletics has successfully argued that they give him an unfair advantage by making him artificially taller.,New York Times,2020/10/27,https://www.nytimes.com/2020/10/27/sports/blake-leeper-prostheses-ruling.html?searchResultPosition=354
"After Doping Scandal, Russia Hacked the Olympics, U.S. and Britain Say","After suffering embarrassment over its doping scheme, Russia tried cyberattacks against the 2018 Winter Olympics in South Korea and was targeting the postponed Tokyo Olympics too, American and British officials said.",New York Times,2020/10/20,https://www.nytimes.com/2020/10/20/sports/olympics/russia-hack-olympics-doping.html?searchResultPosition=355
"Shadowed by Pandemic, Olympic Torch Relay Begins in Japan","The ceremony kicked off in Fukushima Prefecture, a heavily symbolic choice a decade after the tsunami and nuclear disaster there.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/tokyo-olympics-torch-relay.html?searchResultPosition=356
The Shooting Bishop’s Next Target: His Eighth Olympics,"Italy’s Giovanni Pellielo is an ordained bishop and one of the most decorated competitors in the history of his sport. This summer, he is hoping to return to the Games at age 51.",New York Times,2021/5/22,https://www.nytimes.com/2021/05/22/sports/olympics/tokyo-olympics-shooting-johnny-pellielo.html?searchResultPosition=357
How to Pretend You’re in Tokyo,"That Tokyo trip will have to wait for the millions of people who canceled flights and hotel bookings. But there are ways to bring you closer to this sometimes impenetrable, always fascinating, city.",New York Times,2020/12/1,https://www.nytimes.com/2020/12/01/travel/tokyo-vacation-at-home.html?searchResultPosition=358
An Unexpected Path to the Olympic Track and Field Trials,The past 16 months robbed many runners of opportunities to qualify for the U.S. Olympic trials. Two former collegiate runners decided to fill the gaps by creating a series of meets.,New York Times,2021/6/6,https://www.nytimes.com/2021/06/06/sports/olympic-track-trials-qualification.html?searchResultPosition=359
Why Did the World’s Fastest Man Miss Drug Tests — and a Shot at the Olympics?,"Christian Coleman was poised for a major breakout at the Tokyo Games this summer, but he was suspended for two years for missing drug tests. How did that happen?",New York Times,2020/11/9,https://www.nytimes.com/2020/11/09/sports/olympics/christian-coleman-doping-olympics.html?searchResultPosition=360
Lesson of the Day: ‘Olympians Have Another Year to Prepare for Tokyo. It’s a Blessing and a Curse.’,"In this lesson, students learn about the reality for athletes who now have another year to train, but also face uncertainty about what that time could do to their health, Olympic potential and finances.",New York Times,2020/3/30,https://www.nytimes.com/2020/03/30/learning/lesson-of-the-day-olympians-have-another-year-to-prepare-for-tokyo-its-a-blessing-and-a-curse.html?searchResultPosition=361
"Baseball Is Returning to the Olympics, With or Without the U.S.","Despite being ranked No. 2 in the world, Team U.S.A. has to fight its way to Tokyo in qualifiers that begin this week.",New York Times,2021/5/31,https://www.nytimes.com/2021/05/31/sports/baseball/team-usa-olympic-qualifying.html?searchResultPosition=362
A Brief Guide to Every Sport at the Olympics,"From archery to yachting, and everything in between: Here are all the sports that are part of the Tokyo Games in 2021.",New York Times,2021/5/10,https://www.nytimes.com/article/olympic-sports-explained.html?searchResultPosition=363
Olympians Have Another Year to Prepare for Tokyo. It’s a Blessing and a Curse.,"The life of an Olympic athlete can be challenging and austere, and the training schedule can be relentless. Most athletes wanted a postponement, though even that has its challenges.",New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/sports/olympics/coronavirus-olympics-athletes-reaction.html?searchResultPosition=364
"Dear CAS: With Flurry of Letters, Russia May Delay Olympic Ban",Russia’s strenuous appeal of its four-year exile from global sports has raised the possibility that its punishment might not be enforced until after this summer’s Tokyo Games.,New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympics/russia-olympic-ban-cas.html?searchResultPosition=365
